Trait_ID_6th,Trait_presence,Reference,Original_notes,Comments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
015,1,Majumdar 1960: 347; Kane 1930 (Vol. 4): 369; Kane 1930 (Vol. 3) 733-735,to husband or parents (Majumdar 1960: 347),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
016,0,,(-); joint[?] family system functions to prevent concentration of property. No mention of reapportionment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
017,1,"Basham 1963: 112,224; Smith 1923: 90; Rangaswami Aiyangar 1927: 80",Specified in Arthashastra tho no evidence enforced regularly (Basham 1963: 112); loans (Basham 1963: 224); land can be confiscated if not cultivated (Smith 1923: 90),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
018,1,Auboyer 1965: 39,king 'weather - maker' - had to keep schedule to mantain cosmic order. Supervised 1st plowing of season.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
019,1,"Banerjea 1916: 257-258; Rangaswami Aiyangar 1927: 87,106",state makes advances of seed grain (Rangaswami Aiyangar 1927: 87); subventions of capital (Rangaswami Aiyangar 1927: 106),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
020,1,Auboyer 1965: 62; Basham 1963: 109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
021,1,Basham 1963: 191,85 < usual pop < 100%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
022,0,Gokhale 1948: 225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
023,1,Basham 1963: 195,indicated by specialization by area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
024,1,"Basham 1963: 18,102,108",Harappa (Basham 1963: 18),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
025,1,"Basham 1963: 18-19,55","Harappa (Basham 1963: 18-19); regulated by Asoka & vegetarianism spread, but still exploted (Basham 1963: 55)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
026,1,"Basham 1963: 18-19,196-197; Auboyer 1965: 63-64",Harappa (Basham 1963: 18-19); cattle for transport (Basham 1963: 196); buffalo as beast of burden (Basham 1963: 197),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
027,1,Basham 1963: 193,Basham (1963: 193 ilust.[?]) & chariots in war,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
028,1,"Majumdar 1960: XXIV,607",horses (Majumdar 1960: XXIV); ass (Majumdar 1960: 607),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
029,1,Basham 1963: 36,"early Aryan (Basham 1963: 36); Goat's wool, sheep, yak.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
030,0,Auboyer 1965: 68-70,No mention,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
031,1,Basham 1963: 196-197,communal cowherd in villages; indep professional herdsmen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
032,0,Auboyer 1965: 101; Smith 1923: 77,fish ponds for ornamentation (Smith 1923: 77),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
033,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
034,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
035,1,"Basham 1963: 16,204","houses in rows or streets, houses built around a square or plaza [underlined]; Harappa pre Aryan (Basham 1963: 16)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
036,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
037,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
038,1,Basham 1963: 200-201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
039,1,Basham 1963: 200-201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
040,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
041,1,Basham 1963: 200-201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
042,1,,(+); no mention of pop.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
043,1,"Basham 1963: 16,201-202; Auboyer 1965: 117-118","Harappa, pre Aryan (Basham 1963: 16) Sirkap & others (Basham 1963: 201-202)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
044,1,Auboyer 1965: 120,main streets of capital paved with cobbles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
045,0,Auboyer 1965: 120-121,"(-); streets lined by gutters, market stalls (Auboyer 1965: 120-121)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
046,1,Majumdar 1960: 484,(+); Public square,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
047,1,Auboyer 1965: 123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
048,1,"Auboyer 1965: 57-58,125,149,209-210; Basham 1963: 24,178","Domed funerary monument (Auboyer 1965: 210); graveyard (Auboyer 1965: 57-58); cemetery (Auboyer 1965: 125, 149); (Harappa had cemeteries) (Basham 1963: 24); cremation, throw ashes into river (Basham 1963: 178); Description - put urn into hole, sparkle earth, put urn cover on, leave [symbol] permanent mark on location (Auboyer 209-210)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
049,1,Basham 1963: 351ff,stupas to commemorate Buddha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
050,1,Auboyer 1965: 125; Smith 1923: 78,"sports arenas (Auboyer 1965: 125); gladiatorial combat, animal fights (Smith 1923: 78); Racing of chariots on 6000 yd. course. Much betting.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
051,1,Basham 1963: 204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
052,1,Basham 1963: 204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
053,1,Auboyer 1965: 127-128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
054,1,Basham 1963: 204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
055,1,Basham 1963: 204-205; Majumdar 1960: 341,water holding [underlined]; artificial pools. No mention of material. Wells mentioned (Basham 1963: 204-205); mentioned (Majumdar 1960: 341),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
056,1,"Auboyer 1965: 127,134; Basham 1963: 18",stone [underlined] - (Auboyer 1965: 127); brick [circled] - Harappa (Basham 1963: 18),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
057,1,"Auboyer 1965: 120,127,222; Basham 1963: 17","(pre Aryan Harappa, None but Romans had system this effective) (Basham 1963: 17); 'main drainage' (Auboyer 1965: 222); gutters (Auboyer 1965: 127); gutters in streets led to trainage stretching outside of town. May have intended for human waste but inevitably would catch rain water since open outside (Auboyer 1965: 120)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
058,0,Basham 1963: 17,(-); pre Aryan Harappa (Basham 1963: 17); Doesn't say time [unreadable] but says excavations at [unreadable] depth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
059,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
060,1,"Basham 1963: 16,134-135","palisades [underlined], citadels [underlined] - (Basham 1963: 134-135); Harappa, pre Aryan (Basham 1963: 16)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
061,1,Basham 1963: 134-135,"stone, brick [underlined]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
062,0,,(-),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
063,1,"Smith 1923: 77; Basham 1963: 135,201(illus.); Majumdar 1960: 484",water mentioned (Majumdar 1960: 484); within which dry earthwork with spears (Basham 1963: 135),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
064,1,Basham 1963: 123,Taverns [underlined] - mentioned in Basham (1963: 123),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
065,1,"Basham 1963: 102,122-123,185","prostitutes (Basham 1963: 102); Mentioned (Basham 1963: 122-123, 185)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
066,0,Basham 1963: 205,Arthashastra recommends everybody have equipment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
067,1,Basham 1963: 226; Smith 1923: 91; Majumdar 1960: 606,Broad and well-maintained [underlined] - only main trade routes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
068,0,Basham 1963: 226-227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
069,1,"Basham 1963: 47,462; Auboyer 1965: 73; Majumdar 1960: 320",causeways [underlined]; 6c BC Bimbsara (Basham 1963: 47); poem - Bldg of causeway (Basham 1963: 462); bridges (Majumdar 1960: 320),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
070,1,"Basham 1963: 56,226",Asoka (Basham 1963: 56),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
071,1,Basham 1963: 201 (illus.),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
072,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
073,1,Basham 1963: 19,Harappa - 2 roomed houses for workmen (Basham 1963: 19); see [trait] #76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
074,1,,see [trait] #76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
075,0,Auboyer 1965: 127-136,which [in parenthesis] - ?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
076,1,Basham 1963: 203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
077,1,"Basham 1963: 201 (illus.),203-204",painted [underlined],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
078,1,Basham 1963: 350ff,e.g. stupa 2nd. c. B.C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
079,1,Goetz 1962: 254,"brick, platforms [underlined]; early Buddhist stupas",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
080,1,"Basham 1963: 13,16,350",Harappa pre Aryan (Basham 1963: 16); stone bldgs modelled on wooden originals (Basham 1963: 350); mud Brick pre Aryan (Basham 1963: 13),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
081,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
082,1,Majumdar 1960: MXVII; Basham 1963: 350-352,"stupas, Asoka's palace (Majumdar 1960: MXVII); probably, tho Stupas rare (Basham 1963: 350); Maybe Asoka's palace, which supported by stone columns (Basham 1963: 351-352)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
083,1,"Basham 1963: 221,350",quarries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
084,1,Basham 1963: 221 (illus.); Majumdar 1960: MXVII; Hunt 1924: 145,40ft + 50 tons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
085,1,"Basham 1963: 13,351",(Pre Aryan (Basham 1936: 13)); Sanchi stupa (Basham 1963: 351),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
086,1,Majumdar 1960: 493-494; Basham 1963: 351,earth between walls of stupas of fairly early period (Majumdar 1960: 293-494); outside of stupas (Basham 1963: 351),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
087,1,Basham 1963: 15-16,(pre Aryan Harappa),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
088,1,Basham 1963: 205,mud brick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
089,1,Basham 1963: 358; Majumdar 1960: 599,Gupta temples used no mortar4. (Basham 1963: 358); mortar mentioned (Majumdar 1960: 599); Medieval - known but rarely used,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
090,1,Basham 1963: 351; Auboyer 1965: 134,plaster [underlined]; the stupa in Nepal (Basham 1963: 351); plaster coated animal hide (Auboyer 1965: 134),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
091,1,Basham 1963: 203,tile [underlined],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
092,1,Majumdar 1960: 485-486; Auboyer 1965: 134,"tile, wood [underlined]; buildings in early cities made of wood; Houses multistory with ground and upper floors",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
093,1,Majumdar 1960: XVIII (plate); Auboyer 1965: 118,Sanchi gateway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
094,1,Auboyer 1965: 118,"stone arch in Mauryan Capital, Pataliputra",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
095,0,"Basham 1963: 358,365",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
096,1,"Basham 1963: 221,350,354",Asoka's palace roof supported by columns (Basham 1963: 350); used structurally [underlined] - enormous monolitic columns (Basham 1963: 221),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
097,1,Majumdar 1960: 488-490 (illus.); Auboyer 1965: 133,"Sanchi stupa (Majumdar 1960: 488-90 (illus.)); rich houses: brick, stone, marble or rock crystal (Auboyer 1965: 133)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
098,1,Auboyer 1965: 140,stone [underlined] - stupas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
099,1,"Basham 1963: 172,266",Ornamental carving of stone walls [underlined]; stupas (Basham 1963: 266); figures into temple walls (Basham 1963: 172),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,Basham 1963: 351ff,cave temples - Maurya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,1,Basham 1963: 134-135,"stone, brick [underlined]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,1,Basham 1963: 135 (illus.),towers [underlined] - square towers + roofed balconies for archers - described by Arthashastra - found one. 1-2nd c. A.D smaller + less elaborate but implied still have some of these features.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,1,Basham 1963: 43; Majumdar 1960: XXIV,(pre Asoka (Basham 1963: 43)); carpenters mentioned (Majumdar 1960: XXIV),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,1,Basham 1963: 350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,1,"Basham 1963: 232; Majumdar 1960: 87,591-592",engineers [underlined],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,1,"Basham 1960: 157,193; Rangaswami Aiyangar 1927: 56",implied (Basham 1960: 157),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,1,Majumdar 1960: 395; Auboyer 1965: 66,"irrigation ditches (Majumdar 1960: 395); hedges, fences (Auboyer 1965: 66)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,1,Basham 1963: 193,sometimes peas compelled to sell land of poor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,1,Basham 1960: 224; Rangaswami Aiyangar 1927: 94; Majumdar 1960: 605; Auboyer 1965: 79,(+); illegal so probably practiced (Majumdar 1960: 605); middlemen (Basham 1960: 224; Rangaswami Aiyangar 1927: 94),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,1,Basham 1963: 109,see [trait] #119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,1,,see [trait]  #112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,1,"Basham 1963: 103, 193; Auboyer 1965: 68",Basham (1963: 103) says share-cropping but doesn't define; rent = 1/2 crop (Basham 1963: 193),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,1,Kane 1930: 480,dwellings [underlined]; leasing house for time fixed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,1,"Basham 1963: 95,140,193",vassal chiefs over land (Basham 1963: 95); serfs of brahmans (Basham 1963: 140),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,1,Basham 1963: 102,"government control excercised over scarce or limited natural resources ((...) salt, (...), mineral deposits) [underlined]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,1,"Basham 1963: 19-20; Rangaswami Aiyangar 1927: 56,94; Auboyer 1965: 213",seals[underlinded]; manufactured [underlined]; Harappa - probably to mark ownership of property - says nothing about manufactured (Basham 1963: 19-20); composition of distinguishing marks? Purpose? (Rangaswami Aiyangar 1927: 94); brand cattle (Rangaswami Aiyangar 1927: 56),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,1,Basham 1963: 103,e.g. civil servants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,1,"Rangaswami Aiyangar 1927: 72, Auboyer 1965: 62,199",Sukra urges not to stint on feasts till fully satisfied (Rangaswami Aiyangar 1927: 72); heavy expenses from  mutual observances (Auboyer 1965: 199); king (Auboyer 1965: 62),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,1,Basham 1963: 109; Rangaswami Aiyangar 1927: 117,local (Basham 1963: 109); land records based on surveying (Rangaswami Aiyangar 1927: 117),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,1,Basham 1963: 157; Majumdar 1960: 340; Auboyer 1965: 213-214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,1,Basham 1963: 159; Majumdar 1960: 357; Auboyer 1965: 212,deeds of partition (Majumdar 1960: 357),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,1,Basham 1963: 218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,1,,physician [underlined],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,1,Basham 1963: 151; Majumdar 1960: 597; Auboyer 1965: 259,Napita (Majumdar 1960: 597),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,1,"Auboyer 1965: 90,122,259-260; Smith 1923: 79",court dancing girls (Smith 1923: 79); deliverymen & porters (Auboyer 1965: 122); [unreadable] low caste passim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,1,Auboyer 1965: 259; Smith 1923: 76; Banerjea 1916: 263,king's head cook (Auboyer 1965: 259); underlings in the Imperial kitchen (Smith 1923: 76); guild (Banerjea 1916: 263),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,1,Basham 1963: 146,some members of pukkusa class.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,1,"Auboyer 1965: 91,121,313; Majumdar 1960: XXI","shoemaker (Auboyer 1965: 91, 313); tailors (Auboyer 1965: 121); tailors mentioned (Majumdar 1960: XXI)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,1,"Basham 1963: 43,222ff",(pre Asoka - coined money (Basham 1963: 43)),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,1,Basham 1963: 222ff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,1,"Basham 1963: 43, 222ff",pre Asoka - coined money (Basham 1963: 43),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,1,"Basham 1963: 103, 222","implied in Basham (1963: 103); silver, bronze (Basham 1963: 222)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,1,"Basham 1963: 43,93","pre Asoka (Basham 1963: 43), passim in Basham (1963)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,1,"Basham 1963: 103,222-223; Rangaswami Aiyangar 1927: 98",Implied in Basham (1963: 103),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,1,Rangaswami Aiyangar 1927: 87; Mazumdar 1960: 225,seed grain; state advances (Rangaswami Aiyangar 1927: 87); customary [unreadable] Smrti. (Mazumdar 1960: 225),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,1,"Basham 1963: 141,220",money [underlined]; mentioned (Basham 1963: 141),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,1,Basham 1963: 224,usually (not always) a merchant too,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
