Trait_ID_6th,Trait_presence,Reference,Original_notes,Comments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
039,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
040,1,Suetonius 1957: 12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
041,1,Dill 1904: 199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
042,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
043,1,"Suetonius 1957: 60,84,159; Cowell 1961: 17; McDonald 1966: 132; Carcopino 1956: 37; Dill 1904: 200,202","Augustus founded a city of Nicopolis (Suetonius 1957: 60,84,159; Cowell 1961: 17; McDonald 1966: 132; Dill (1904: 200); “successful experiments in imperial city planning” (Carcopino 1956: 37); Timgad (Dill 1904: 202)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
044,1,"Suetonius 1957: 27,29,196",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
045,1,Dill 1904: 202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
046,1,Carcopino 1956: 177; Dill 1904: 204; Suetonius 1957: 180,"he Forum, vast esplanade 100m. × 80m. (but had masery[?] sub-structure)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
047,1,"Suetonius 1957: 13,48","basilica, Forum, Capitol, Assembly Hall",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
048,1,"Cowell 1961: 93,100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
049,1,"Suetonius 1957: 13,48,104; Carcopino 1956: 184",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
050,1,"Suetonius 1957: 28,67,298; Dill 1904: 201",stadiums — Suetonius (1957: 298); remains of 20 amphitheaters are known – Dill (1904: 201),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
051,1,"Suetonius 1957: 92,118,178,219; Carcopino 1956: 31",parks and gardens – Carcopino (1956: 31),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
052,1,Suetonius 1957: 95; Dill 1904: 202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
053,1,"Suetonius 1957: 71,74,159,193; Dill 1904: 202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
054,1,Suetonius 1957: 225; Cowell 1961: 100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
055,1,Suetonius 1957: 193; Forbes & Dijksterhuis 1963: 68; Frank 1920: 396,"reservoires — Suetonius (1957: 193); castellae water towers, where it was stored and from which it was distributed – Forbes & Dijksterhuis (1963: 68); cisterns built at caravan stations – Frank (1920: 396)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
056,1,"Suetonius 1957: 93,97; Carcopino 1956: 174",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
057,1,"Adam 1792: 51,535; Rostovtzeff 1928: 232",Adam (1792: 535)?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
058,1,"Suetonius 1957: 219,222,285",city urinals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
059,1,Suetonius 1957: 287; Cowell 1961: 21; Carcopino 1956: 32-33,7-story tenement — Suetonius (1957: 287),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
060,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
061,1,Suetonius 1957: 216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
062,1,,"Trajan’s Wall, Hadrian’s Wall",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
063,0,Lewis & Reinhold 1966: 507; Singer et al. 1956: 716-718,(-); “the ancients did not dig trenches” – Singer et al. (1956: 716) (for attack?); ditches used in conjunction with walls for defense – Singer et al. (1956: 717-718),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
064,1,"Suetonius 1957: 28,79,127,204; Carcopino 1956: 181,185; Dill 1904: 207",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
065,1,"Suetonius 1957: 30,138,223; Carcopino 1956: 253",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
066,1,"Suetonius 1957: 63,67,197,279",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
067,1,Suetonius 1957: 67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
068,1,"Suetonius 1957: 67,101,196",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
069,1,"Suetonius 1957: 19,44; Dill 1904: 208",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
070,1,Suetonius 1957: 267,Wayside inn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
071,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
072,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
073,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
074,1,Waterhouse 1901: 77; Carcopino 1956: 33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
075,1,,apartments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
076,1,"Suetonius 1957: 214,287; Carcopino 1956: 34-35",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
077,1,Waterhouse 1901: 77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
078,1,"Suetonius 1957: 66, 182; Waterhouse 1901: 62",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
079,1,Carcopino 1956: 177,Forum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
080,1,Cowell 1961: 21; McDonald 1966: 130,marble walls – Cowell (1961: 21),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
081,1,Cowell 1961: 118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
082,1,Suetonius 1957: 28,Temple of Mars was biggest in the world,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
083,1,Cowell 1961: 101; Waterhouse 1901: 64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
084,1,Forbes & Dijksterhuis 1963: 68,stone columns raised by cranes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
085,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
086,1,"Suetonius 1957: 226; Waterhpise 1901: 59,69; Carcopino 1956: 38",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
087,1,Suetonius 1957; 218: Cowell 1961: 118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
088,1,Suetonius 1957: 66,“I found Rome built of sun-dried bricks…” – Augustus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
089,1,Suetonius 1957: 175; Cary & Haarhoff 1940: 115; Forbes & Dijksterhuis 1963: 68-69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
090,1,"Carcopino 1956: 39,177; Forbes & Dijksterhuis 1963: 69",Forbes & Dijksterhuis (1963: 69)  – marble; gilded stucco – Carcopino (1956: 39),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
091,1,"Suetonius 1957: 218; Cowell 1961: 23; Neuberger 1948: 531; Carcopino 1956: 39,179",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
092,1,Suetonius 1957: 91; Cowell 1961: 21; McDonald 1966: 131; Carcopino 1956: 39,Cowell (1961: 21) – marble or stone floors; ground limestone (McDonald 1966: 131),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
093,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
094,1,"Suetonius 1957: 68,182",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
095,1,"Suetonius 1957: 68,182",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
096,1,"Suetonius 1957: 13,66,91; Waterhouse 1901: 77; Carcopino 1956: 177",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
097,1,Suetonius 1957: 90; Waterhouse 1901: 63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
098,0,Carcopino 1956: 40; Singer et al. 1956: 404-413,chain of bricks inserted to strengthen concrete walls — Carcopino (1956: 40),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
099,1,Cowell 1961: 182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,Carcopino 1956: 215,for enlarged Circus Maximus seat tiers were cut out of side of hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,1,Rostovtzeff 1928: 261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,1,Suetonius 1957: 231; Singer et al. 1956: 717,crenellations – Singer et al. (1956: 717),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,1,Suetonius 1957: 202; Carcopino 1956: 182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,1,Carcopino 1956: 182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,1,"Suetonius 1957: 74,193,283; Cowell 1961: 117; Waterhouse 1901: 57",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,1,Suetonius 1957: 258; Cary & Haarhoff 1940: 113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,1,Lewis & Reinhold 1966: 548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,1,Cary & Haarhoff 1940: 113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,1,Carcopino 1956: 177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,1,Suetonius 1957: 69,title-deeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,1,"Suetonius 1957: 27,128,266; Cowell 1961: 117; Carcopino 1956: 35,176",landlords [underlined],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,1,"Adam 1792: 533; Lewis & Reinhold 1966: 178; Frank 1959, Vol. 5: 180",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,1,"Suetonius 1957: 230; Carcopino 1956: 40,52; Lewis & Reinhold 1966: 178",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,0,"Lewis & Reinhold 1966: 454,483; Frank 1959, Vol. 5: 48,300-301; Rostovtzeff 1928: 224; Frank 1920: 496-497","Lewis & Reinhold (1966: 454,483) – after 1st century AD; not till after Septimius Severus – Frank (1959, Vol. 5: 300-301), cf. Frank (1959, Vol. 5: 48), cf. Rostovtzeff (1928: 224); serfdom began after the time of Ulpian (170-228) and Papinian (   – 212) Frank (1920: 496-497)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,1,Carcopino 1956: 180,marble quarries?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,1,"Suetonius 1957: 46; Frank 1959, Vol. 5: 189,271","sealing of wills – Suetonius (1957: 46); maker’s mark on pottery – Frank (1959, Vol. 5: 189) see No. 178; names of shippers found on amphorae of oil or wine – Frank (1959, Vol. 5: 271)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,1,Suetonius 1957: 28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,1,Suetonius 1957: 20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,1,Suetonius 1957: 30; Bloch 1942: 48,censors recorded the wealth of all citizens during census – Bloch (1942: 48),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,1,"Suetonius 1957: 9,46",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,1,Suetonius 1957: 46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,1,Carcopino 1956: 179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,1,"Suetonius 1957: 30,52-53,169,264","baker [underlined]; ropemaker, shoemaker",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,1,"Suetonius 1957: 94,204",butchers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,1,"Suetonius 1957: 94,128",prostitutes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,1,"Suetonius 1957: 94,212; Cowell 1961: 98",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,1,"Suetonius 1957: 94,125,139,170; Carcopino 1956: 182",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,1,"Suetonius 1957: 204,264,271; Carcopino 1956: 181,185","millers [underlined] - Carcopino (1956: 181); butchers [underlined] - Suetonius (1957: 204), Carcopino (1956: 185); bakers [underlined] - Suetonius (1956: 264), Carcopino (1956: 181,185); pastry cook, chef – Suetonius (1957: 271)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,1,Suetonius 1957: 204; Cary & Haarhoff 1940: 111,wine sellers or winemakers – Suetonius (1957: 204),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,1,"Suetonius 1957: 94, 264; Carcopino 1956: 182; Louis 1927: 287",robemaker — Carcopino (1956: 182); shoemaker – Suetonius (1957: 264),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,1,Suetonius 1957: 69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,1,Suetonius 1957: 69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,1,Suetonius 1957: 33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,1,"Suetonius 1957: 69,83,85; Cowell 1961: 50","gold pieces – Suetonius (1957: 69), silver piece – Suetonius (1957: 83), gold coin – Suetonius (1957: 85), Cowell 1961: 50",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,1,"Suetonius 1957: 33,85",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,1,"Suetonius 1957: 33,83,85,314; Cowell 1961: 49","denarii – Suetonius (1957: 33), silver piece – Suetonius (1957: 83,85,314), Cowell (1961: 49)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,0,"Lewis & Reinhold 1966: 217; Frank 1920: 479-480; Frank 1959, Vol. 5: 66","? [+-]; “Trojan’s rural credits...in Italy.” Frank (1920: 479-480) < - helped farmers secure 5% credit – Frank (1959, Vol. 5: 66)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,1,"Suetonius 1957: 21,74",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,1,"Suetonius 1957: 52,132,224,270; Carcopino 1956: 184",money-changer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,1,"Suetonius 1957: 28,118,224,273; Carcopino 1956: 180",Vespasian -> Suetonius (1957: 273),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,1,"Suetonius 1957: 15,74,186,266",Vitellinus pawned a pearl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,1,Adam 1792: 45-46,"[not marked with + nor -]; see [trait] No. 251; ""By the laws of the twelve tables it was ordained, that insolvent debtors should be given up to their creditors to be bound in fetters and cords"" (Adam 1792: 45-46)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,1,Suetonius 1957: 275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,1,Suetonius 1957: 192; Cowell 1961: 116,state insurance of merchant vessels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,1,Carcopino 1956: 179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,1,Carcopino 1956: 179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,1,Carcopino 1956: 179-180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,1,Thapar 1965: 114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,1,"Suetonius 1957: 28,100",marketday – Suetonius (1957: 100),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,0,"Suetonius 1957: 180,226; Cowell 1961: 125; Lewis & Reinhold 1966: 337; Frank 1959, Vol. 5: 230-231,260,280; Adam 1792: 194,203,296","? [+ -]; Lex Caecilia Didia – Adam (1792: 194); Lex Hortensia – Adam (1792: 203); “on market days” – Frank (1959, Vol. 5: 230-231)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
